日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2021/4/23,台北一,芒果 金煌,91.3,73.2,48.1,71.8,402
2021/4/24,台北一,芒果 金煌,94.3,72.8,51,72.8,693
2021/4/25,台北一,芒果 金煌,93.5,63.6,45.8,66,694
2021/4/27,台北一,芒果 金煌,103.7,75.1,50,75.8,408
2021/4/28,台北一,芒果 金煌,80,68.3,60,69,120
2021/4/29,台北一,芒果 金煌,70,70,70,70,12
2021/4/30,台北一,芒果 金煌,95.9,67.4,41.5,67.9,679
2021/5/1,台北一,芒果 金煌,106.3,93.3,62.2,89.7,747
2021/5/2,台北一,芒果 金煌,93.2,82.2,55.8,79.1,582
2021/5/4,台北一,芒果 金煌,87.9,71,42.9,68.7,"1,236"
2021/5/5,台北一,芒果 金煌,80.4,66.4,43.5,64.6,941
2021/5/6,台北一,芒果 金煌,86.4,59.4,27.9,58.5,353
2021/5/7,台北一,芒果 金煌,102.7,59.6,39.1,64.1,798
2021/5/8,台北一,芒果 金煌,98.8,70.9,39.8,70.3,"1,295"
2021/5/9,台北一,芒果 金煌,85.3,59.8,39.7,60.9,"1,610"
2021/5/11,台北一,芒果 金煌,82.2,64.3,39.1,62.8,"1,451"
2021/5/12,台北一,芒果 金煌,97.5,65.4,39,66.5,"1,224"
2021/5/13,台北一,芒果 金煌,100.4,56.1,31.1,59.9,"1,444"
2021/5/14,台北一,芒果 金煌,100.6,66.7,32.9,66.7,"1,543"
2021/5/15,台北一,芒果 金煌,85.8,59.3,33.1,59.3,"1,828"
2021/5/16,台北一,芒果 金煌,87.7,60.2,31.6,60,"2,233"
2021/5/18,台北一,芒果 金煌,73.9,45.5,25.8,47.2,"2,679"
2021/5/19,台北一,芒果 金煌,75.6,47.2,20.3,47.5,"2,463"
2021/5/20,台北一,芒果 金煌,72.2,41.3,11.2,41.4,"2,391"
2021/5/21,台北一,芒果 金煌,55.6,32.4,17.4,34,"2,146"
2021/5/22,台北一,芒果 金煌,66.5,36.3,17.7,38.6,"3,260"
2021/5/23,台北一,芒果 金煌,61,35.8,22,38.1,"1,845"
2021/5/25,台北一,芒果 金煌,73.3,40.4,20.2,42.9,"3,317"
2021/5/26,台北一,芒果 金煌,66.5,39.1,22.3,41.2,"3,554"
2021/5/27,台北一,芒果 金煌,60.5,40.2,22.2,40.6,"2,857"
2021/5/28,台北一,芒果 金煌,54.3,36.3,19.6,36.6,"2,870"
2021/5/29,台北一,芒果 金煌,58.7,40.5,22.4,40.5,"3,520"
2021/5/30,台北一,芒果 金煌,52.4,31.4,16.2,32.6,"3,919"
2021/6/1,台北一,芒果 金煌,44,28.8,17,29.5,"4,471"
2021/6/2,台北一,芒果 金煌,51.1,32.4,17.5,33.1,"5,110"
2021/6/4,台北一,芒果 金煌,57.8,35.1,16.7,36,"5,571"
2021/6/5,台北一,芒果 金煌,56.3,26.1,15.2,30,"4,624"
2021/6/6,台北一,芒果 金煌,60,27.4,12.6,31,"5,060"
2021/6/8,台北一,芒果 金煌,52.2,30.9,15.8,32.1,"6,741"
2021/6/9,台北一,芒果 金煌,48.2,31.2,17.7,31.9,"4,703"
2021/6/10,台北一,芒果 金煌,58.9,37.2,16.6,37.4,"3,950"
2021/6/11,台北一,芒果 金煌,49.4,32.5,18.4,33.1,"6,999"
2021/6/12,台北一,芒果 金煌,46.2,25.4,13.7,27.2,"9,372"
2021/6/13,台北一,芒果 金煌,52.4,22.3,12.1,26.3,"6,858"
2021/6/14,台北一,芒果 金煌,43.1,22.3,12.4,24.5,"7,668"
2021/6/17,台北一,芒果 金煌,32.9,19.4,10.6,20.4,"7,972"
2021/6/18,台北一,芒果 金煌,35.6,19.2,9.7,20.6,"7,467"
2021/6/19,台北一,芒果 金煌,35.3,24.3,12.2,24.1,"6,157"
2021/6/20,台北一,芒果 金煌,35.4,22.8,13.7,23.5,"4,934"
2021/6/22,台北一,芒果 金煌,31,17.5,10.7,18.9,"9,425"
2021/6/23,台北一,芒果 金煌,30.7,20,13.2,20.8,"7,438"
2021/6/24,台北一,芒果 金煌,28.5,14.9,9.4,16.5,"8,736"
2021/6/25,台北一,芒果 金煌,32.8,18.5,11.6,19.9,"4,088"
2021/6/26,台北一,芒果 金煌,25.1,16.9,10.6,17.3,"4,293"
2021/6/27,台北一,芒果 金煌,38.3,22.4,10.9,23.3,"4,014"
2021/6/29,台北一,芒果 金煌,29.6,19.2,11,19.6,"5,539"
2021/6/30,台北一,芒果 金煌,35.7,20.7,11.4,21.8,"4,389"
2021/7/1,台北一,芒果 金煌,33.6,18.3,11.1,20,"3,661"
2021/7/2,台北一,芒果 金煌,36.3,23,13.2,23.7,"5,854"
2021/7/3,台北一,芒果 金煌,40.1,26.6,13.3,26.6,"5,186"
2021/7/4,台北一,芒果 金煌,39.9,25.1,14.1,25.9,"6,698"
2021/7/6,台北一,芒果 金煌,39.8,26.1,13.5,26.3,"9,159"
2021/7/7,台北一,芒果 金煌,37,23.1,13.5,24,"8,023"
2021/7/8,台北一,芒果 金煌,34.9,23.7,13,23.8,"9,609"
2021/7/9,台北一,芒果 金煌,34.7,24.5,15.8,24.8,"9,853"
2021/7/10,台北一,芒果 金煌,35.3,26,17.8,26.2,"10,686"
2021/7/11,台北一,芒果 金煌,37,27.1,16.7,27,"8,986"
2021/7/13,台北一,芒果 金煌,37.9,24.6,15.7,25.5,"10,186"
2021/7/14,台北一,芒果 金煌,36.4,25.7,17.6,26.2,"8,597"
2021/7/16,台北一,芒果 金煌,33.4,22.9,14.3,23.3,"13,660"
2021/7/17,台北一,芒果 金煌,34,21.9,14,22.7,"11,806"
2021/7/18,台北一,芒果 金煌,38.9,25,14.4,25.6,"10,744"
2021/7/20,台北一,芒果 金煌,35.8,22.4,13.8,23.3,"11,835"
2021/7/21,台北一,芒果 金煌,34,21.9,14.1,22.8,"8,517"
2021/7/22,台北一,芒果 金煌,33.2,23,14.2,23.2,"9,994"
2021/7/23,台北一,芒果 金煌,37.8,22.4,12.9,23.6,"9,110"
2021/7/24,台北一,芒果 金煌,32.2,19.7,10.6,20.4,"10,170"
2021/7/25,台北一,芒果 金煌,34.8,22.4,13.3,23.1,"7,750"
2021/7/27,台北一,芒果 金煌,36.8,26.1,16.6,26.3,"7,274"
2021/7/28,台北一,芒果 金煌,33.7,25,15.8,24.9,"8,586"
2021/7/29,台北一,芒果 金煌,33,21.2,11.9,21.7,"7,083"
2021/7/30,台北一,芒果 金煌,34,23.2,16.5,24,"6,837"
2021/7/31,台北一,芒果 金煌,36.8,23.9,12.8,24.3,"6,783"
2021/8/1,台北一,芒果 金煌,35.4,25.8,17.8,26.1,"4,401"
2021/8/3,台北一,芒果 金煌,42.6,24.6,16.3,26.6,"5,050"
2021/8/4,台北一,芒果 金煌,35.9,20.7,14.9,22.6,"1,812"
2021/8/5,台北一,芒果 金煌,42,27.6,18.2,28.6,"2,400"
2021/8/6,台北一,芒果 金煌,42.5,26.3,15.9,27.4,"3,742"
2021/8/7,台北一,芒果 金煌,37.7,21.1,14.7,23.1,"3,016"
2021/8/8,台北一,芒果 金煌,41.3,18.5,13.3,22,"2,168"
2021/8/10,台北一,芒果 金煌,55.1,23.3,15,28,"1,782"
2021/8/11,台北一,芒果 金煌,30.6,24.9,19.8,25,"1,248"
2021/8/12,台北一,芒果 金煌,34,22.2,14.5,23,"3,037"
2021/8/13,台北一,芒果 金煌,40.1,22.9,13.9,24.5,"3,847"
2021/8/14,台北一,芒果 金煌,57.7,24.1,12.7,28.6,"4,188"
2021/8/15,台北一,芒果 金煌,43.1,22.2,13.2,24.6,"2,676"
2021/8/17,台北一,芒果 金煌,41.1,26.1,13.3,26.6,"4,907"
2021/8/18,台北一,芒果 金煌,43.7,21.6,11.5,24,"3,531"
2021/8/19,台北一,芒果 金煌,39.6,23.8,13.3,24.8,"4,709"
2021/8/20,台北一,芒果 金煌,38,19.4,12,21.7,"3,052"
2021/8/21,台北一,芒果 金煌,59,32.1,12.8,33.6,"4,115"
2021/8/22,台北一,芒果 金煌,48.6,28.1,16.3,29.8,"2,652"
2021/8/25,台北一,芒果 金煌,43.2,26.6,13.9,27.4,"3,931"
2021/8/26,台北一,芒果 金煌,50.5,30.7,14.1,31.3,"2,094"
2021/8/27,台北一,芒果 金煌,60.6,37.7,23.9,39.5,"2,716"
2021/8/28,台北一,芒果 金煌,56,40.9,24.8,40.7,"3,225"
2021/8/29,台北一,芒果 金煌,49.1,35.2,20.9,35.1,"2,316"
2021/8/31,台北一,芒果 金煌,48.1,26.7,19,29.4,"2,578"
2022/4/1,台北一,芒果 金煌,140,107.8,45.5,101.8,238
2022/4/2,台北一,芒果 金煌,110,98.8,60.2,93.3,283
2022/4/3,台北一,芒果 金煌,110,104.5,90,102.7,144
2022/4/7,台北一,芒果 金煌,55,55,55,55,30
2022/4/8,台北一,芒果 金煌,160,147.5,135,147.5,60
2022/4/9,台北一,芒果 金煌,115,110.6,95,108.3,18
2022/4/10,台北一,芒果 金煌,135,115.3,71.9,110.6,108
2022/4/12,台北一,芒果 金煌,101.5,83,50,80.1,162
2022/4/13,台北一,芒果 金煌,145.7,87.6,57.6,93.2,382
2022/4/14,台北一,芒果 金煌,109.2,72.2,44.4,74,522
2022/4/15,台北一,芒果 金煌,105,71.2,46.9,73.1,271
2022/4/16,台北一,芒果 金煌,132.3,82,41.4,84,248
2022/4/17,台北一,芒果 金煌,100.4,87.9,71.2,87.1,276
2022/4/19,台北一,芒果 金煌,111.7,84.6,47.7,82.6,134
2022/4/20,台北一,芒果 金煌,99.5,81.6,55.6,80,253
2022/4/21,台北一,芒果 金煌,86.2,76,52.8,73.4,253
2022/4/22,台北一,芒果 金煌,91.9,63.8,45.1,65.7,775
2022/4/23,台北一,芒果 金煌,90.6,64.4,46.9,66.1,585
2022/4/24,台北一,芒果 金煌,74.6,66.8,45.4,64.1,132
2022/4/26,台北一,芒果 金煌,85,67.9,45.5,66.8,547
2022/4/27,台北一,芒果 金煌,87.4,67.2,43.4,66.5,566
2022/4/28,台北一,芒果 金煌,93.1,77.9,61.8,77.7,485
2022/4/29,台北一,芒果 金煌,96,71.2,49.7,71.9,896
2022/4/30,台北一,芒果 金煌,74.1,56.7,42.5,57.3,"1,444"
2022/5/1,台北一,芒果 金煌,82.7,54.6,42.2,57.8,726
2022/5/3,台北一,芒果 金煌,86.7,59.4,47.4,62.4,"1,104"
2022/5/4,台北一,芒果 金煌,81,49.9,31.7,52.5,636
2022/5/5,台北一,芒果 金煌,91.2,53,40,58,362
2022/5/6,台北一,芒果 金煌,95.5,61.2,42.2,64.2,708
2022/5/7,台北一,芒果 金煌,81.5,54.4,39.5,56.9,"1,993"
2022/5/8,台北一,芒果 金煌,66.9,51.8,31.8,50.8,"1,500"
2022/5/10,台北一,芒果 金煌,70.3,49.4,34,50.5,"1,783"
2022/5/11,台北一,芒果 金煌,61.5,47.2,33.7,47.4,"1,338"
2022/5/12,台北一,芒果 金煌,78.3,44.6,35.3,49.5,"1,449"
2022/5/13,台北一,芒果 金煌,67.6,45.5,37.8,48.4,"1,798"
2022/5/14,台北一,芒果 金煌,70.7,45.2,33.9,48,"3,152"
2022/5/15,台北一,芒果 金煌,90.4,55.4,32.8,57.9,"1,624"
2022/5/17,台北一,芒果 金煌,78.4,55.2,36.7,56.2,"2,407"
2022/5/18,台北一,芒果 金煌,95.1,53.6,33.4,57.9,"1,455"
2022/5/20,台北一,芒果 金煌,78.2,52.9,39.8,55.4,"2,983"
2022/5/21,台北一,芒果 金煌,66.7,51.9,37.2,51.9,"3,640"
2022/5/22,台北一,芒果 金煌,62.4,42.6,32.8,44.6,"3,955"
2022/5/24,台北一,芒果 金煌,64.7,44.5,31,45.8,"3,711"
2022/5/25,台北一,芒果 金煌,57.6,37.5,26.2,39.3,"3,906"
2022/5/26,台北一,芒果 金煌,52.2,30.7,23.5,33.6,"2,638"
2022/5/27,台北一,芒果 金煌,55,36.7,26,38.2,"3,678"
2022/5/28,台北一,芒果 金煌,55.4,39.4,27.1,40.2,"5,464"
2022/5/29,台北一,芒果 金煌,73.8,48.7,28.7,49.7,"4,024"
2022/5/31,台北一,芒果 金煌,64.1,47.1,30.9,47.3,"4,597"
2022/6/1,台北一,芒果 金煌,66.3,42.5,33.1,45.4,"4,724"
2022/6/2,台北一,芒果 金煌,67.1,45.2,31.6,46.8,"6,858"
2022/6/3,台北一,芒果 金煌,73.1,51.3,31.8,51.8,"4,709"
2022/6/4,台北一,芒果 金煌,69.6,45.4,30.6,47.3,"4,466"
2022/6/7,台北一,芒果 金煌,58,35.4,27.1,38.3,"7,399"
2022/6/8,台北一,芒果 金煌,57.4,33.1,22.8,35.9,"4,925"
2022/6/9,台北一,芒果 金煌,59.4,38.4,25.6,40,"5,230"
2022/6/10,台北一,芒果 金煌,66.7,44.2,32.6,46.4,"6,246"
2022/6/11,台北一,芒果 金煌,67.5,47.9,33.2,48.9,"7,610"
2022/6/12,台北一,芒果 金煌,67.6,49.4,33.2,49.8,"7,385"
2022/6/14,台北一,芒果 金煌,65.9,46.5,35.1,48.1,"6,123"
2022/6/15,台北一,芒果 金煌,65.2,43.7,32.7,45.8,"5,111"
2022/6/16,台北一,芒果 金煌,64.7,44.3,32.2,46,"5,234"
2022/6/17,台北一,芒果 金煌,58.7,41.9,24,41.7,"6,438"
2022/6/18,台北一,芒果 金煌,61.4,43.2,31.1,44.4,"6,841"
2022/6/19,台北一,芒果 金煌,62.5,48.6,33.4,48.4,"6,829"
2022/6/21,台北一,芒果 金煌,61.1,48.6,33.3,48,"7,075"
2022/6/22,台北一,芒果 金煌,60.9,49.6,37.3,49.4,"5,991"
2022/6/23,台北一,芒果 金煌,66.1,47.2,36.2,48.8,"6,090"
2022/6/24,台北一,芒果 金煌,65.3,51,38.7,51.4,"4,890"
2022/6/25,台北一,芒果 金煌,62.8,50.3,38.4,50.4,"7,441"
2022/6/26,台北一,芒果 金煌,67.6,53.6,39.9,53.6,"7,959"
2022/6/28,台北一,芒果 金煌,76.9,60.8,41.9,60.2,"10,029"
2022/6/29,台北一,芒果 金煌,81.6,66.7,45.7,65.5,"7,001"
2022/6/30,台北一,芒果 金煌,82.1,64.3,43.4,63.7,"6,447"
2022/7/1,台北一,芒果 金煌,80.9,64.3,47.1,64.2,"6,150"
2022/7/2,台北一,芒果 金煌,86.4,64,45.9,64.9,"6,770"
2022/7/3,台北一,芒果 金煌,92.6,65.8,42.5,66.5,"5,998"
2022/7/5,台北一,芒果 金煌,91.4,59.6,39.7,62,"6,279"
2022/7/6,台北一,芒果 金煌,96.9,55.8,33,59.5,"6,423"
2022/7/7,台北一,芒果 金煌,90.4,56.2,36.5,59.1,"6,557"
2022/7/8,台北一,芒果 金煌,92.9,62.6,37.7,63.6,"4,975"
2022/7/9,台北一,芒果 金煌,97,63.4,38.7,65.2,"6,021"
2022/7/10,台北一,芒果 金煌,99.9,65.4,41.2,67.5,"5,501"
2022/7/12,台北一,芒果 金煌,94.7,75.6,48.5,74,"8,231"
2022/7/13,台北一,芒果 金煌,85.4,66.6,34.5,63.9,"8,247"
2022/7/14,台北一,芒果 金煌,98.1,77.1,41.1,74.1,"4,703"
2022/7/15,台北一,芒果 金煌,87.9,71.3,45.1,69.4,"4,149"
2022/7/16,台北一,芒果 金煌,91.4,68.6,44.4,68.3,"5,273"
2022/7/17,台北一,芒果 金煌,84.9,61.3,41.8,62.2,"5,115"
2022/7/19,台北一,芒果 金煌,88.2,60.7,33.9,60.9,"4,078"
2022/7/20,台北一,芒果 金煌,89.3,70.8,39.5,68.2,"4,499"
2022/7/22,台北一,芒果 金煌,82.1,60.3,31.9,59,"5,671"
2022/7/23,台北一,芒果 金煌,94.5,69,40.4,68.4,"2,961"
2022/7/24,台北一,芒果 金煌,93.4,69.8,47.8,70.1,"2,744"
2022/7/26,台北一,芒果 金煌,98.3,73.3,39.7,71.6,"3,593"
2022/7/27,台北一,芒果 金煌,104.9,70.7,41.7,71.8,"3,118"
2022/7/28,台北一,芒果 金煌,116.3,86.3,46.1,84.3,"2,834"
2022/7/29,台北一,芒果 金煌,121,89.9,48.2,87.8,"2,856"
2022/7/30,台北一,芒果 金煌,122.9,93.3,48,90.2,"2,203"
2022/7/31,台北一,芒果 金煌,108.9,68.4,40,70.8,"2,421"
2022/8/2,台北一,芒果 金煌,102.9,68.3,39.6,69.5,"2,842"
2022/8/3,台北一,芒果 金煌,99.5,65.5,32.6,65.7,"1,919"
2022/8/4,台北一,芒果 金煌,86.7,65.1,28.1,62,"1,231"
2022/8/5,台北一,芒果 金煌,100,85.8,60.4,83.6,"1,014"
2022/8/6,台北一,芒果 金煌,111.3,88.8,58.3,87.2,690
2022/8/7,台北一,芒果 金煌,113.3,95.8,56.4,91.4,458
2022/8/9,台北一,芒果 金煌,92.5,57.8,40.8,61.4,"1,340"
2022/8/10,台北一,芒果 金煌,128.3,93.3,80,97.6,228
2022/8/11,台北一,芒果 金煌,122.7,69.9,35.7,73.6,776
2022/8/12,台北一,芒果 金煌,50,48,35,45.8,196
2022/8/13,台北一,芒果 金煌,45,45,45,45,120
2022/8/17,台北一,芒果 金煌,25,25,25,25,8
2022/8/18,台北一,芒果 金煌,60,49.4,37.1,49,153
2022/8/20,台北一,芒果 金煌,45,45,45,45,48
2022/8/26,台北一,芒果 金煌,43.1,39.6,35,39.4,48
2022/8/27,台北一,芒果 金煌,60,50,30,48,90
2022/8/28,台北一,芒果 金煌,45,45,45,45,96
2023/4/1,台北一,芒果 金煌,110.6,84.2,49.3,82.5,349
2023/4/2,台北一,芒果 金煌,91.9,79.4,53.1,76.6,542
2023/4/3,台北一,芒果 金煌,99.6,68.9,50,71.3,184
2023/4/4,台北一,芒果 金煌,97.9,80.1,51.2,77.9,156
2023/4/7,台北一,芒果 金煌,95,93.2,85,91.9,39
2023/4/8,台北一,芒果 金煌,110,83.8,67.3,85.8,39
2023/4/9,台北一,芒果 金煌,100,58.9,35,62.3,111
2023/4/11,台北一,芒果 金煌,109.6,76.4,35.2,74.8,534
2023/4/12,台北一,芒果 金煌,94,79.5,61,78.7,114
2023/4/13,台北一,芒果 金煌,121.2,67.3,42.4,73.1,318
2023/4/14,台北一,芒果 金煌,105,85.3,60,84.2,180
2023/4/15,台北一,芒果 金煌,126.2,83.2,50,85.2,289
2023/4/16,台北一,芒果 金煌,105,89.6,56.8,86.1,162
2023/4/18,台北一,芒果 金煌,108.9,84.1,53.4,82.9,935
2023/4/19,台北一,芒果 金煌,96.2,84.2,68.3,83.4,912
2023/4/20,台北一,芒果 金煌,97.6,75.1,45.5,73.7,"1,180"
2023/4/21,台北一,芒果 金煌,93.7,74.2,51.2,73.5,777
2023/4/22,台北一,芒果 金煌,84.8,79.5,66.5,78,453
2023/4/23,台北一,芒果 金煌,100,90.4,87.3,91.7,378
2023/4/25,台北一,芒果 金煌,105.8,78,52.7,78.5,"1,053"
2023/4/26,台北一,芒果 金煌,88.5,75.9,45.6,72.4,699
2023/4/28,台北一,芒果 金煌,85.7,69.8,47.7,68.6,"1,444"
2023/4/29,台北一,芒果 金煌,80,65.1,52.7,65.6,"1,034"
2023/4/30,台北一,芒果 金煌,95,81.2,55.2,78.7,684
2023/5/2,台北一,芒果 金煌,107.6,90.2,54.7,86.6,825
2023/5/3,台北一,芒果 金煌,95,65,41.7,66.3,"1,402"
2023/5/4,台北一,芒果 金煌,105.2,76.8,45.3,76.2,"1,260"
2023/5/5,台北一,芒果 金煌,95.3,70.8,43.7,70.3,"1,383"
2023/5/6,台北一,芒果 金煌,99.5,69.2,44.4,70.3,790
2023/5/7,台北一,芒果 金煌,89.8,71.7,44.3,69.9,"1,207"
2023/5/9,台北一,芒果 金煌,86.4,72,49.6,70.4,"1,430"
2023/5/10,台北一,芒果 金煌,80.8,67.8,50.3,66.9,"1,473"
2023/5/11,台北一,芒果 金煌,95,62.6,42.9,65.1,"1,447"
2023/5/12,台北一,芒果 金煌,85,71.8,55.6,71.2,"1,630"
2023/5/13,台北一,芒果 金煌,86.8,62.7,42.7,63.5,"2,365"
2023/5/14,台北一,芒果 金煌,76.6,58.6,42.4,58.9,"1,656"
2023/5/16,台北一,芒果 金煌,80.1,54.3,36.8,56,"2,139"
2023/5/17,台北一,芒果 金煌,87.4,57.4,37,59.3,"2,026"
2023/5/18,台北一,芒果 金煌,86.7,58.1,34.6,59.1,"3,169"
2023/5/19,台北一,芒果 金煌,84.5,59.5,37.3,60.1,"3,479"
2023/5/20,台北一,芒果 金煌,72.4,55.1,39.6,55.5,"2,879"
2023/5/21,台北一,芒果 金煌,63.6,46.4,36.3,47.8,"1,322"
2023/5/23,台北一,芒果 金煌,73.9,50.6,35.6,52.2,"4,553"
2023/5/24,台北一,芒果 金煌,61.3,48.8,32.8,48.1,"2,905"
2023/5/26,台北一,芒果 金煌,80.8,41.9,29.9,47.3,"6,280"
2023/5/27,台北一,芒果 金煌,70.4,43.3,27.4,45.5,"4,813"
2023/5/28,台北一,芒果 金煌,70.8,42.8,28.6,45.6,"4,285"
2023/5/30,台北一,芒果 金煌,67.3,39.1,24.2,41.8,"6,678"
2023/5/31,台北一,芒果 金煌,69.2,36.4,20.3,39.8,"6,032"
2023/6/1,台北一,芒果 金煌,88,41.8,24.8,47.7,"5,961"
2023/6/2,台北一,芒果 金煌,51.1,33.5,25.2,35.3,"7,289"
2023/6/3,台北一,芒果 金煌,48.2,31,21.2,32.5,"4,575"
2023/6/4,台北一,芒果 金煌,48.9,28.9,19.8,31.1,"6,377"
2023/6/6,台北一,芒果 金煌,46,29.6,17.5,30.5,"6,799"
2023/6/7,台北一,芒果 金煌,62,37.2,17.7,38.3,"4,764"
2023/6/8,台北一,芒果 金煌,48.1,31.6,20.4,32.6,"7,422"
2023/6/9,台北一,芒果 金煌,42.1,28.8,16.1,28.9,"9,455"
2023/6/10,台北一,芒果 金煌,50.5,31.7,15.8,32.3,"7,420"
2023/6/11,台北一,芒果 金煌,35.7,24.7,16.1,25.2,"9,388"
2023/6/13,台北一,芒果 金煌,41.5,25.1,14.2,26.2,"10,285"
2023/6/14,台北一,芒果 金煌,48.8,26.6,16.4,29,"9,993"
2023/6/15,台北一,芒果 金煌,47.4,25.8,13.6,27.7,"7,545"
2023/6/16,台北一,芒果 金煌,48.6,27.2,12.5,28.6,"8,168"
2023/6/17,台北一,芒果 金煌,46.6,26.7,12.8,27.9,"9,016"
2023/6/18,台北一,芒果 金煌,36.7,27.5,16.3,27.1,"8,790"
2023/6/20,台北一,芒果 金煌,40.5,23.2,12.2,24.4,"13,384"
2023/6/21,台北一,芒果 金煌,39,24.3,13.1,25,"9,434"
2023/6/22,台北一,芒果 金煌,34.6,23.5,12.8,23.6,"8,588"
2023/6/24,台北一,芒果 金煌,43.7,25.5,13.2,26.7,"9,723"
2023/6/25,台北一,芒果 金煌,46.3,20.9,11.5,24.1,"7,302"
2023/6/28,台北一,芒果 金煌,41.5,21.1,9.5,22.9,"8,409"
2023/6/29,台北一,芒果 金煌,50.4,26,13.2,28.3,"8,299"
2023/6/30,台北一,芒果 金煌,50.4,24.2,12.2,27,"9,644"
2023/7/1,台北一,芒果 金煌,48.7,25.7,13.5,27.9,"9,704"
2023/7/2,台北一,芒果 金煌,34.5,22.4,13.7,23.1,"9,415"
2023/7/4,台北一,芒果 金煌,35.2,24.1,15.6,24.6,"12,105"
2023/7/5,台北一,芒果 金煌,35.3,21.4,13,22.5,"12,327"
2023/7/6,台北一,芒果 金煌,38.7,20.4,10.4,22.1,"10,476"
2023/7/7,台北一,芒果 金煌,39.8,20.9,11.9,22.9,"8,482"
2023/7/8,台北一,芒果 金煌,40.4,22,12.9,23.9,"10,030"
2023/7/9,台北一,芒果 金煌,28.2,22.4,15.2,22.1,"8,347"
2023/7/11,台北一,芒果 金煌,37.6,23.8,15,24.8,"10,573"
2023/7/12,台北一,芒果 金煌,38.5,23.9,17.5,25.6,"9,062"
2023/7/13,台北一,芒果 金煌,39,25,17.3,26.2,"10,226"
2023/7/14,台北一,芒果 金煌,37.2,24.8,16,25.5,"11,904"
2023/7/15,台北一,芒果 金煌,39.2,25.2,16.8,26.3,"13,680"
2023/7/16,台北一,芒果 金煌,31.8,25,14.6,24.3,"13,773"
2023/7/18,台北一,芒果 金煌,37.1,26.9,18.2,27.2,"16,208"
2023/7/19,台北一,芒果 金煌,47,29.1,17.3,30.3,"11,612"
2023/7/21,台北一,芒果 金煌,37.8,25.3,15.9,25.9,"15,619"
2023/7/22,台北一,芒果 金煌,40.6,26.3,15.6,27,"12,710"
2023/7/23,台北一,芒果 金煌,33.8,26.1,17.1,25.8,"10,124"
2023/7/25,台北一,芒果 金煌,38.6,25.4,16.4,26.2,"16,912"
2023/7/26,台北一,芒果 金煌,42.2,25.8,14.1,26.8,"12,459"
2023/7/27,台北一,芒果 金煌,37.1,24.6,12.7,24.7,"9,633"
2023/7/28,台北一,芒果 金煌,45.1,30.9,21.5,31.8,"6,781"
2023/7/29,台北一,芒果 金煌,47,32.8,18.7,32.8,"8,611"
2023/7/30,台北一,芒果 金煌,45.4,33.5,21.7,33.5,"7,528"
2023/8/1,台北一,芒果 金煌,49.7,30.5,16,31.4,"10,083"
2023/8/2,台北一,芒果 金煌,49,30.4,20.1,32,"13,230"
2023/8/3,台北一,芒果 金煌,45.2,27,14.1,28,"10,908"
2023/8/4,台北一,芒果 金煌,49,30.4,12.8,30.6,"6,119"
2023/8/5,台北一,芒果 金煌,50.4,31.1,17.6,32.3,"9,272"
2023/8/6,台北一,芒果 金煌,48.3,35.3,14.9,33.8,"4,367"
2023/8/8,台北一,芒果 金煌,56.1,40,18.2,38.9,"6,742"
2023/8/9,台北一,芒果 金煌,60,32.6,13.9,34.3,"5,757"
2023/8/10,台北一,芒果 金煌,60.6,36.7,19.3,38,"5,500"
2023/8/11,台北一,芒果 金煌,60.5,35.2,17.1,36.7,"7,096"
2023/8/12,台北一,芒果 金煌,60.1,44.1,21.2,42.8,"6,851"
2023/8/13,台北一,芒果 金煌,66.7,34,12.8,36.3,"6,437"
2023/8/15,台北一,芒果 金煌,60.8,37,20.9,38.5,"11,772"
2023/8/16,台北一,芒果 金煌,63,41.7,19.6,41.5,"5,584"
2023/8/17,台北一,芒果 金煌,65.2,45.8,15,43.5,"3,282"
2023/8/18,台北一,芒果 金煌,63.5,40.8,15.9,40.3,"2,585"
2023/8/19,台北一,芒果 金煌,62.2,41.7,16.9,40.8,"5,025"
2023/8/20,台北一,芒果 金煌,38.2,30.2,13,28.4,"1,472"
2023/8/22,台北一,芒果 金煌,64,33.9,16,36.3,"4,985"
2023/8/23,台北一,芒果 金煌,63.2,36.1,19.7,38.2,"3,872"
2023/8/24,台北一,芒果 金煌,60,39.9,17.9,39.5,"3,217"
2023/8/25,台北一,芒果 金煌,60,37.5,18.1,38.1,"3,728"
2023/8/26,台北一,芒果 金煌,72.4,47.9,14.9,46.2,"2,905"
2023/8/27,台北一,芒果 金煌,40,32.6,12.9,30.1,"2,610"
2023/8/29,台北一,芒果 金煌,74.2,40.9,13.9,42.2,"4,062"
2023/8/30,台北一,芒果 金煌,73.1,22.9,14.5,31.2,"1,003"
